NUMERO DE INVENTARIO ;DENOMINACAO DE IMOBILIZADO;incorporacao em;IDADES DOS  INTENS ;LOCALIZACAO;LOCALIZACAO_NO_SAP
1226156;MESA EM L C/COMPLEMENTO CIRCULAR L-139 - MODILAC;20/02/2017;7;11170053;COORDENACAO
1226157;MESA EM L C/COMPLEMENTO CIRCULAR L-139 - MODILAC;20/02/2017;7;11170053;COORDENACAO
1509482;MICROCOMPUTADOR CORPORATIVO;26/04/2023;1;11170053;COORDENACAO
1510297;MONITOR DE VIDEO 23,8 POLEGADAS - DELL;30/04/2023;1;11170053;COORDENACAO
1510298;MONITOR DE VIDEO 23,8 POLEGADAS - DELL;30/04/2023;1;11170053;COORDENACAO
1220755;QUADRO BRANCO MAGNETICO 1500X1200MM/ SOUZA;18/01/2017;7;11170053;COORDENACAO
1509054;WORKSTATION CORPORATIVO;26/04/2023;1;11170053;COORDENACAO
1223889;ARMARIO ALTO POST FORM CINZA C/2 PORTAS/MODILAC;11/02/2017;7;11170055;SALA_DE_AULA_04
1156829;ARMARIO DE ACO C/04 VAOS CINZA/VERMELHO-WRP ;28/04/2014;10;11170055;SALA_DE_AULA_04
1156830;ARMARIO DE ACO C/04 VAOS CINZA/VERMELHO-WRP ;28/04/2014;10;11170055;SALA_DE_AULA_04
1156831;ARMARIO DE ACO C/04 VAOS CINZA/VERMELHO-WRP ;28/04/2014;10;11170055;SALA_DE_AULA_04
1156832;ARMARIO DE ACO C/04 VAOS CINZA/VERMELHO-WRP ;28/04/2014;10;11170055;SALA_DE_AULA_04
1156833;ARMARIO DE ACO C/04 VAOS CINZA/VERMELHO-WRP ;28/04/2014;10;11170055;SALA_DE_AULA_04
1156834;ARMARIO DE ACO C/04 VAOS CINZA/VERMELHO-WRP ;28/04/2014;10;11170055;SALA_DE_AULA_04
1156835;ARMARIO DE ACO C/04 VAOS CINZA/VERMELHO-WRP ;28/04/2014;10;11170055;SALA_DE_AULA_04
1156836;ARMARIO DE ACO C/04 VAOS CINZA/VERMELHO-WRP ;28/04/2014;10;11170055;SALA_DE_AULA_04
1455372;CADEIRA CONCHA P/SALA DE AULA VERMELHA;23/06/2022;1;11170055;SALA_DE_AULA_04
1167239;CADEIRA CONCHA P/SALA DE AULA VERMELHA-CEQUIPE;09/06/2014;9;11170055;SALA_DE_AULA_04
1167281;CADEIRA CONCHA P/SALA DE AULA VERMELHA-CEQUIPE;09/06/2014;9;11170055;SALA_DE_AULA_04
1167309;CADEIRA CONCHA P/SALA DE AULA VERMELHA-CEQUIPE;09/06/2014;9;11170055;SALA_DE_AULA_04
1167319;CADEIRA CONCHA P/SALA DE AULA VERMELHA-CEQUIPE;09/06/2014;9;11170055;SALA_DE_AULA_04
1167328;CADEIRA CONCHA P/SALA DE AULA VERMELHA-CEQUIPE;09/06/2014;9;11170055;SALA_DE_AULA_04
1172622;CADEIRA CONCHA P/SALA DE AULA VERMELHA-CEQUIPEL;13/06/2014;9;11170055;SALA_DE_AULA_04
1172624;CADEIRA CONCHA P/SALA DE AULA VERMELHA-CEQUIPEL;13/06/2014;9;11170055;SALA_DE_AULA_04
1172632;CADEIRA CONCHA P/SALA DE AULA VERMELHA-CEQUIPEL;13/06/2014;9;11170055;SALA_DE_AULA_04
1172636;CADEIRA CONCHA P/SALA DE AULA VERMELHA-CEQUIPEL;13/06/2014;9;11170055;SALA_DE_AULA_04
1172639;CADEIRA CONCHA P/SALA DE AULA VERMELHA-CEQUIPEL;13/06/2014;9;11170055;SALA_DE_AULA_04
1172646;CADEIRA CONCHA P/SALA DE AULA VERMELHA-CEQUIPEL;13/06/2014;9;11170055;SALA_DE_AULA_04
1172647;CADEIRA CONCHA P/SALA DE AULA VERMELHA-CEQUIPEL;13/06/2014;9;11170055;SALA_DE_AULA_04
1172648;CADEIRA CONCHA P/SALA DE AULA VERMELHA-CEQUIPEL;13/06/2014;9;11170055;SALA_DE_AULA_04
1172653;CADEIRA CONCHA P/SALA DE AULA VERMELHA-CEQUIPEL;13/06/2014;9;11170055;SALA_DE_AULA_04
1230261;CADEIRA CONCHA P/SALA DE AULA VERMELHA/CEQUIPEL;08/03/2017;7;11170055;SALA_DE_AULA_04
1230021;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170055;SALA_DE_AULA_04
1230026;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170055;SALA_DE_AULA_04
1230028;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170055;SALA_DE_AULA_04
1230049;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170055;SALA_DE_AULA_04
1230067;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170055;SALA_DE_AULA_04
1230069;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170055;SALA_DE_AULA_04
1230073;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170055;SALA_DE_AULA_04
1230083;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170055;SALA_DE_AULA_04
1230090;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170055;SALA_DE_AULA_04
1230097;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170055;SALA_DE_AULA_04
1230103;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170055;SALA_DE_AULA_04
1230104;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170055;SALA_DE_AULA_04
1230112;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170055;SALA_DE_AULA_04
1230116;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170055;SALA_DE_AULA_04
1230163;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170055;SALA_DE_AULA_04
1230217;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170055;SALA_DE_AULA_04
1361877;CADEIRA CONCHA-ALUNO-2 AO 5ANO EF VERM;28/10/2020;3;11170055;SALA_DE_AULA_04
1206260;CADEIRA GIRATORIA P/STAFF TECIDO PRETO - WRP;09/04/2015;9;11170055;SALA_DE_AULA_04
1558816;FLIP CHART 700 X 1000MM ALUMINIO;14/09/2020;3;11170055;SALA_DE_AULA_04
1226162;MESA EM L C/COMPLEMENTO CIRCULAR L-139 - MODILAC;20/02/2017;7;11170055;SALA_DE_AULA_04
1173638;MESA SEXTAVADA P/SALA DE AULA - CEQUIPEL;25/06/2014;9;11170055;SALA_DE_AULA_04
1173639;MESA SEXTAVADA P/SALA DE AULA - CEQUIPEL;25/06/2014;9;11170055;SALA_DE_AULA_04
1173640;MESA SEXTAVADA P/SALA DE AULA - CEQUIPEL;25/06/2014;9;11170055;SALA_DE_AULA_04
1173643;MESA SEXTAVADA P/SALA DE AULA - CEQUIPEL;25/06/2014;9;11170055;SALA_DE_AULA_04
1173644;MESA SEXTAVADA P/SALA DE AULA - CEQUIPEL;25/06/2014;9;11170055;SALA_DE_AULA_04
1173651;MESA SEXTAVADA P/SALA DE AULA - CEQUIPEL;25/06/2014;9;11170055;SALA_DE_AULA_04
1173652;MESA SEXTAVADA P/SALA DE AULA - CEQUIPEL;25/06/2014;9;11170055;SALA_DE_AULA_04
1173658;MESA SEXTAVADA P/SALA DE AULA - CEQUIPEL;25/06/2014;9;11170055;SALA_DE_AULA_04
1227297;MICROCOMPUTADOR ADMINISTRATIVO BASICO - DELL;17/02/2017;7;11170055;SALA_DE_AULA_04
1227342;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170055;SALA_DE_AULA_04
1222946;PROJETOR MULTIMIDIA P/SALAS COM SUPORTE/ EPSON;14/02/2017;7;11170055;SALA_DE_AULA_04
1220769;QUADRO BRANCO MAGNETICO 2000X1200MM/SOUZA;18/01/2017;7;11170055;SALA_DE_AULA_04
1220770;QUADRO BRANCO MAGNETICO 2000X1200MM/SOUZA;18/01/2017;7;11170055;SALA_DE_AULA_04
1223888;ARMARIO ALTO POST FORM CINZA C/2 PORTAS/MODILAC;11/02/2017;7;11170056;SALA_DE_AULA_05
1156821;ARMARIO DE ACO C/04 VAOS CINZA/VERMELHO-WRP ;28/04/2014;10;11170056;SALA_DE_AULA_05
1156822;ARMARIO DE ACO C/04 VAOS CINZA/VERMELHO-WRP ;28/04/2014;10;11170056;SALA_DE_AULA_05
1156823;ARMARIO DE ACO C/04 VAOS CINZA/VERMELHO-WRP ;28/04/2014;10;11170056;SALA_DE_AULA_05
1156824;ARMARIO DE ACO C/04 VAOS CINZA/VERMELHO-WRP ;28/04/2014;10;11170056;SALA_DE_AULA_05
1156825;ARMARIO DE ACO C/04 VAOS CINZA/VERMELHO-WRP ;28/04/2014;10;11170056;SALA_DE_AULA_05
1156826;ARMARIO DE ACO C/04 VAOS CINZA/VERMELHO-WRP ;28/04/2014;10;11170056;SALA_DE_AULA_05
1156827;ARMARIO DE ACO C/04 VAOS CINZA/VERMELHO-WRP ;28/04/2014;10;11170056;SALA_DE_AULA_05
1156828;ARMARIO DE ACO C/04 VAOS CINZA/VERMELHO-WRP ;28/04/2014;10;11170056;SALA_DE_AULA_05
1150693;ARMARIO DE ACO COM 04 VAOS VERMELHO - WRP;08/04/2014;10;11170056;SALA_DE_AULA_05
1455370;CADEIRA CONCHA P/SALA DE AULA VERMELHA;23/06/2022;1;11170056;SALA_DE_AULA_05
1455371;CADEIRA CONCHA P/SALA DE AULA VERMELHA;23/06/2022;1;11170056;SALA_DE_AULA_05
1455373;CADEIRA CONCHA P/SALA DE AULA VERMELHA;23/06/2022;1;11170056;SALA_DE_AULA_05
1455374;CADEIRA CONCHA P/SALA DE AULA VERMELHA;23/06/2022;1;11170056;SALA_DE_AULA_05
1455375;CADEIRA CONCHA P/SALA DE AULA VERMELHA;23/06/2022;1;11170056;SALA_DE_AULA_05
1455376;CADEIRA CONCHA P/SALA DE AULA VERMELHA;23/06/2022;1;11170056;SALA_DE_AULA_05
1455377;CADEIRA CONCHA P/SALA DE AULA VERMELHA;23/06/2022;1;11170056;SALA_DE_AULA_05
1455378;CADEIRA CONCHA P/SALA DE AULA VERMELHA;23/06/2022;1;11170056;SALA_DE_AULA_05
1455379;CADEIRA CONCHA P/SALA DE AULA VERMELHA;23/06/2022;1;11170056;SALA_DE_AULA_05
1455380;CADEIRA CONCHA P/SALA DE AULA VERMELHA;23/06/2022;1;11170056;SALA_DE_AULA_05
1455381;CADEIRA CONCHA P/SALA DE AULA VERMELHA;23/06/2022;1;11170056;SALA_DE_AULA_05
1455382;CADEIRA CONCHA P/SALA DE AULA VERMELHA;23/06/2022;1;11170056;SALA_DE_AULA_05
1455383;CADEIRA CONCHA P/SALA DE AULA VERMELHA;23/06/2022;1;11170056;SALA_DE_AULA_05
1455384;CADEIRA CONCHA P/SALA DE AULA VERMELHA;23/06/2022;1;11170056;SALA_DE_AULA_05
1172620;CADEIRA CONCHA P/SALA DE AULA VERMELHA-CEQUIPEL;13/06/2014;9;11170056;SALA_DE_AULA_05
1172623;CADEIRA CONCHA P/SALA DE AULA VERMELHA-CEQUIPEL;13/06/2014;9;11170056;SALA_DE_AULA_05
1172633;CADEIRA CONCHA P/SALA DE AULA VERMELHA-CEQUIPEL;13/06/2014;9;11170056;SALA_DE_AULA_05
1172638;CADEIRA CONCHA P/SALA DE AULA VERMELHA-CEQUIPEL;13/06/2014;9;11170056;SALA_DE_AULA_05
1172643;CADEIRA CONCHA P/SALA DE AULA VERMELHA-CEQUIPEL;13/06/2014;9;11170056;SALA_DE_AULA_05
1230030;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170056;SALA_DE_AULA_05
1230035;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170056;SALA_DE_AULA_05
1230050;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170056;SALA_DE_AULA_05
1230076;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170056;SALA_DE_AULA_05
1230078;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170056;SALA_DE_AULA_05
1230080;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170056;SALA_DE_AULA_05
1230084;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170056;SALA_DE_AULA_05
1230089;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170056;SALA_DE_AULA_05
1230098;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170056;SALA_DE_AULA_05
1230109;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170056;SALA_DE_AULA_05
1230111;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170056;SALA_DE_AULA_05
1230119;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170056;SALA_DE_AULA_05
1230120;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170056;SALA_DE_AULA_05
1206254;CADEIRA GIRATORIA P/STAFF TECIDO PRETO - WRP;09/04/2015;9;11170056;SALA_DE_AULA_05
1352904;FLIP CHART 700 X 1000MM ALUMINIO;30/06/2020;3;11170056;SALA_DE_AULA_05
1226153;MESA EM L C/COMPLEMENTO CIRCULAR L-139 - MODILAC;20/02/2017;7;11170056;SALA_DE_AULA_05
1223793;MESA SEXTAVADA P/SALA DE AULA BORDA VER./MODILAC;11/02/2017;7;11170056;SALA_DE_AULA_05
1223799;MESA SEXTAVADA P/SALA DE AULA BORDA VER./MODILAC;11/02/2017;7;11170056;SALA_DE_AULA_05
1169296;MESA SEXTAVADA P/SL. AULA BORDA VERMELHA-CEQUIPEL ;11/06/2014;9;11170056;SALA_DE_AULA_05
1169297;MESA SEXTAVADA P/SL. AULA BORDA VERMELHA-CEQUIPEL ;11/06/2014;9;11170056;SALA_DE_AULA_05
1169298;MESA SEXTAVADA P/SL. AULA BORDA VERMELHA-CEQUIPEL ;11/06/2014;9;11170056;SALA_DE_AULA_05
1169299;MESA SEXTAVADA P/SL. AULA BORDA VERMELHA-CEQUIPEL ;11/06/2014;9;11170056;SALA_DE_AULA_05
1169300;MESA SEXTAVADA P/SL. AULA BORDA VERMELHA-CEQUIPEL ;11/06/2014;9;11170056;SALA_DE_AULA_05
1169301;MESA SEXTAVADA P/SL. AULA BORDA VERMELHA-CEQUIPEL ;11/06/2014;9;11170056;SALA_DE_AULA_05
1227300;MICROCOMPUTADOR ADMINISTRATIVO BASICO - DELL;17/02/2017;7;11170056;SALA_DE_AULA_05
1227362;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170056;SALA_DE_AULA_05
1222949;PROJETOR MULTIMIDIA P/SALAS COM SUPORTE/ EPSON;14/02/2017;7;11170056;SALA_DE_AULA_05
1220771;QUADRO BRANCO MAGNETICO 2000X1200MM/SOUZA;18/01/2017;7;11170056;SALA_DE_AULA_05
1220772;QUADRO BRANCO MAGNETICO 2000X1200MM/SOUZA;18/01/2017;7;11170056;SALA_DE_AULA_05
1223867;ARMARIO ALTO POST FORM CINZA C/2 PORTAS/MODILAC;11/02/2017;7;11170057;SALA_DE_AULA_06
1161817;ARMARIO DE ACO C/04 VAOS CINZA/VERMELHO-SCHEFFER;15/05/2014;10;11170057;SALA_DE_AULA_06
1161818;ARMARIO DE ACO C/04 VAOS CINZA/VERMELHO-SCHEFFER;15/05/2014;10;11170057;SALA_DE_AULA_06
1161819;ARMARIO DE ACO C/04 VAOS CINZA/VERMELHO-SCHEFFER;15/05/2014;10;11170057;SALA_DE_AULA_06
1161820;ARMARIO DE ACO C/04 VAOS CINZA/VERMELHO-SCHEFFER;15/05/2014;10;11170057;SALA_DE_AULA_06
1161823;ARMARIO DE ACO C/04 VAOS CINZA/VERMELHO-SCHEFFER;15/05/2014;10;11170057;SALA_DE_AULA_06
1161801;ARMARIO DE ACO C/04 VAOS VERMELHO/CINZA-SCHEFFER;15/05/2014;10;11170057;SALA_DE_AULA_06
1161802;ARMARIO DE ACO C/04 VAOS VERMELHO/CINZA-SCHEFFER;15/05/2014;10;11170057;SALA_DE_AULA_06
1161803;ARMARIO DE ACO C/04 VAOS VERMELHO/CINZA-SCHEFFER;15/05/2014;10;11170057;SALA_DE_AULA_06
1230121;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170057;SALA_DE_AULA_06
1230122;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170057;SALA_DE_AULA_06
1230123;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170057;SALA_DE_AULA_06
1230124;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170057;SALA_DE_AULA_06
1230125;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170057;SALA_DE_AULA_06
1230128;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170057;SALA_DE_AULA_06
1230129;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170057;SALA_DE_AULA_06
1230130;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170057;SALA_DE_AULA_06
1230132;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170057;SALA_DE_AULA_06
1230133;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170057;SALA_DE_AULA_06
1230134;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170057;SALA_DE_AULA_06
1230135;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170057;SALA_DE_AULA_06
1230136;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170057;SALA_DE_AULA_06
1230138;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170057;SALA_DE_AULA_06
1230139;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170057;SALA_DE_AULA_06
1230140;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170057;SALA_DE_AULA_06
1230141;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170057;SALA_DE_AULA_06
1230142;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170057;SALA_DE_AULA_06
1230143;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170057;SALA_DE_AULA_06
1230145;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170057;SALA_DE_AULA_06
1230146;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170057;SALA_DE_AULA_06
1230147;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170057;SALA_DE_AULA_06
1230148;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170057;SALA_DE_AULA_06
1230149;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170057;SALA_DE_AULA_06
1230151;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170057;SALA_DE_AULA_06
1230152;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170057;SALA_DE_AULA_06
1230153;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170057;SALA_DE_AULA_06
1230154;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170057;SALA_DE_AULA_06
1230192;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170057;SALA_DE_AULA_06
1230239;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170057;SALA_DE_AULA_06
1230241;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170057;SALA_DE_AULA_06
1230243;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170057;SALA_DE_AULA_06
1361874;CADEIRA CONCHA-ALUNO-2 AO 5ANO EF VERM;28/10/2020;3;11170057;SALA_DE_AULA_06
1206234;CADEIRA GIRATORIA P/STAFF TECIDO PRETO - WRP;09/04/2015;9;11170057;SALA_DE_AULA_06
1352905;FLIP CHART 700 X 1000MM ALUMINIO;30/06/2020;3;11170057;SALA_DE_AULA_06
1195641;MESA EM L C/COMPLEMENTO CIRCULAR - LACHI;16/12/2014;9;11170057;SALA_DE_AULA_06
1226216;MESA SEXTAVADA INFANTIL BORDA VERMELHA - MODILAC;20/02/2017;7;11170057;SALA_DE_AULA_06
1226217;MESA SEXTAVADA INFANTIL BORDA VERMELHA - MODILAC;20/02/2017;7;11170057;SALA_DE_AULA_06
1226218;MESA SEXTAVADA INFANTIL BORDA VERMELHA - MODILAC;20/02/2017;7;11170057;SALA_DE_AULA_06
1226219;MESA SEXTAVADA INFANTIL BORDA VERMELHA - MODILAC;20/02/2017;7;11170057;SALA_DE_AULA_06
1226220;MESA SEXTAVADA INFANTIL BORDA VERMELHA - MODILAC;20/02/2017;7;11170057;SALA_DE_AULA_06
1226221;MESA SEXTAVADA INFANTIL BORDA VERMELHA - MODILAC;20/02/2017;7;11170057;SALA_DE_AULA_06
1226222;MESA SEXTAVADA INFANTIL BORDA VERMELHA - MODILAC;20/02/2017;7;11170057;SALA_DE_AULA_06
1226223;MESA SEXTAVADA INFANTIL BORDA VERMELHA - MODILAC;20/02/2017;7;11170057;SALA_DE_AULA_06
1227305;MICROCOMPUTADOR ADMINISTRATIVO BASICO - DELL;17/02/2017;7;11170057;SALA_DE_AULA_06
1227350;MONITOR DE VIDEO 21,5 POLEGADAS - DELL;28/02/2017;7;11170057;SALA_DE_AULA_06
1142967;PROJETOR MULTIMIDIA S/ SUPORTE-POWERLITE X24-EPSON;13/02/2014;10;11170057;SALA_DE_AULA_06
1220797;QUADRO BRANCO MAGNETICO 2000X1200MM/SOUZA;18/01/2017;7;11170057;SALA_DE_AULA_06
1220798;QUADRO BRANCO MAGNETICO 2000X1200MM/SOUZA;18/01/2017;7;11170057;SALA_DE_AULA_06
1223859;ARMARIO ALTO POST FORM CINZA C/2 PORTAS/MODILAC;11/02/2017;7;11170058;SALA_DE_AULA_07
1161810;ARMARIO DE ACO C/04 VAOS CINZA/VERMELHO-SCHEFFER;15/05/2014;10;11170058;SALA_DE_AULA_07
1161821;ARMARIO DE ACO C/04 VAOS CINZA/VERMELHO-SCHEFFER;15/05/2014;10;11170058;SALA_DE_AULA_07
1161822;ARMARIO DE ACO C/04 VAOS CINZA/VERMELHO-SCHEFFER;15/05/2014;10;11170058;SALA_DE_AULA_07
1161790;ARMARIO DE ACO C/04 VAOS VERMELHO/CINZA-SCHEFFER;15/05/2014;10;11170058;SALA_DE_AULA_07
1161791;ARMARIO DE ACO C/04 VAOS VERMELHO/CINZA-SCHEFFER;15/05/2014;10;11170058;SALA_DE_AULA_07
1161805;ARMARIO DE ACO C/04 VAOS VERMELHO/CINZA-SCHEFFER;15/05/2014;10;11170058;SALA_DE_AULA_07
1161806;ARMARIO DE ACO C/04 VAOS VERMELHO/CINZA-SCHEFFER;15/05/2014;10;11170058;SALA_DE_AULA_07
1161809;ARMARIO DE ACO C/04 VAOS VERMELHO/CINZA-SCHEFFER;15/05/2014;10;11170058;SALA_DE_AULA_07
1167254;CADEIRA CONCHA P/SALA DE AULA VERMELHA-CEQUIPE;09/06/2014;9;11170058;SALA_DE_AULA_07
1172621;CADEIRA CONCHA P/SALA DE AULA VERMELHA-CEQUIPEL;13/06/2014;9;11170058;SALA_DE_AULA_07
1230259;CADEIRA CONCHA P/SALA DE AULA VERMELHA/CEQUIPEL;08/03/2017;7;11170058;SALA_DE_AULA_07
1230058;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170058;SALA_DE_AULA_07
1230075;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170058;SALA_DE_AULA_07
1230088;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170058;SALA_DE_AULA_07
1230096;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170058;SALA_DE_AULA_07
1230150;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170058;SALA_DE_AULA_07
1230157;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170058;SALA_DE_AULA_07
1230158;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170058;SALA_DE_AULA_07
1230160;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170058;SALA_DE_AULA_07
1230161;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170058;SALA_DE_AULA_07
1230162;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170058;SALA_DE_AULA_07
1230164;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170058;SALA_DE_AULA_07
1230165;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170058;SALA_DE_AULA_07
1230166;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170058;SALA_DE_AULA_07
1230167;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170058;SALA_DE_AULA_07
1230168;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170058;SALA_DE_AULA_07
1230169;CADEIRA CONCHA PARA SALA DE AULA VERMELHA/CEQUIPEL;09/03/2017;7;11170058;SALA_DE_AULA_07
